master_id,scheme_name,source,ministry,department,implementing_agency,normalized_record_kind,record_kind,programme_status,application_status,status_evidence,sector,scheme_type,target_beneficiaries,startup_stage,catalogue_inclusion,catalogue_section,current_decision,official_page_url,application_url,guideline_urls,opening_date,closing_date,funding_minimum,funding_maximum,currency,eligibility,benefits,application_process,required_documents,contact_details,last_verified_date,field_evidence,primary_sector,secondary_sectors,sector_confidence,sector_classification_method,sector_evidence,sector_review_required,sector_verified_at,sector_agent_version
b1_21ec035db49abef98147,Startup%20Engagement%20Best%20Practices%20For%20%20Large%20Organizations.Pdf,Startup India - Incubator Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,INCUBATION_SUPPORT,INCUBATION_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Incubation Support,Startups; MSMEs; Entrepreneurs,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Startup%20Engagement%20Best%20Practices%20for%20%20Large%20Organizations.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Startup%20Engagement%20Best%20Practices%20for%20%20Large%20Organizations.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.970,EVIDENCE_RULES,broad innovation evidence: incubation; preserved existing controlled sector,false,2026-07-10T15:34:37+00:00,3.4.0.6b
b1_0f9270d0847037fbd869,The%20Infodev%20Global%20Network%20Of%20Business%20Incubators%20 %20Pdf.Pdf,Startup India - Incubator Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,INCUBATION_SUPPORT,INCUBATION_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Incubation Support,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/The%20infoDev%20Global%20Network%20of%20Business%20Incubators%20-%20pdf.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/The%20infoDev%20Global%20Network%20of%20Business%20Incubators%20-%20pdf.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.970,EVIDENCE_RULES,"broad innovation evidence: incubation, incubator; preserved existing controlled sector",false,2026-07-10T15:34:38+00:00,3.4.0.6b
b1_d852480510ba0784e1a3,About,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/about,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/about"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:38+00:00,3.4.0.6b
b1_5dd511a56aef2112d810,Accessibility Statement,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/accessibility-statement,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/accessibility-statement"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:39+00:00,3.4.0.6b
b1_11e7f6babf01c3322193,Contact,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/contact,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/contact"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:39+00:00,3.4.0.6b
b1_41b6883d6e45a124cef0,Dashboard,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/dashboard,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/dashboard"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:40+00:00,3.4.0.6b
b1_af32ad0ff653124f1bbf,Disclaimer,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/disclaimer,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/disclaimer"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:40+00:00,3.4.0.6b
b1_b336bc32c6e109627504,Screen Reader,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/screen-reader,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/screen-reader"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:41+00:00,3.4.0.6b
b1_dc5a5d1eaf20c4ef8b40,Terms Conditions,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/terms-conditions,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/terms-conditions"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:41+00:00,3.4.0.6b
b1_5284ddb8bed0e1c804eb,Sitemap 0.Xml,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.myscheme.gov.in/sitemap-0.xml,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.myscheme.gov.in/sitemap-0.xml"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:34:42+00:00,3.4.0.6b
b1_943badd8cef6657d1888,Guidlines.07.8.19.Pdf,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,http://www.dcmsme.gov.in/schemes/Guidlines.07.8.19.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""http://www.dcmsme.gov.in/schemes/Guidlines.07.8.19.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.680,EVIDENCE_RULES,preserved existing controlled sector,true,2026-07-10T15:35:02+00:00,3.4.0.6b
b1_69232c208f5bb32c3488,Lean Operational Guidlelines.Pdf,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,http://www.dcmsme.gov.in/schemes/clcs-tus/LEAN-Operational-Guidlelines.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""http://www.dcmsme.gov.in/schemes/clcs-tus/LEAN-Operational-Guidlelines.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.680,EVIDENCE_RULES,preserved existing controlled sector,true,2026-07-10T15:35:22+00:00,3.4.0.6b
b1_d0128807de2b4e6b6cd4,Existing Schemes.Aspx,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector MSME & Startup Finance; Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://champions.gov.in/MyMsme/grievance/Existing_Schemes.aspx,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://champions.gov.in/MyMsme/grievance/Existing_Schemes.aspx"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector MSME & Startup Finance,Cross-sector Innovation & Entrepreneurship,0.970,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,"broad finance evidence: credit guarantee, seed fund, working capital, credit support",false,2026-07-10T15:35:24+00:00,3.4.0.6b
b1_c68de1dfbe2d439f7fca,New Schemes.Aspx,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector MSME & Startup Finance,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://champions.gov.in/MyMsme/grievance/New_Schemes.aspx,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://champions.gov.in/MyMsme/grievance/New_Schemes.aspx"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector MSME & Startup Finance,,0.970,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,"broad finance evidence: credit guarantee, fund of funds",false,2026-07-10T15:35:26+00:00,3.4.0.6b
b1_50944843fefe9713d44f,Schemes For Starters.Aspx,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector MSME & Startup Finance; Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://champions.gov.in/MyMsme/grievance/Schemes_for_starters.aspx,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://champions.gov.in/MyMsme/grievance/Schemes_for_starters.aspx"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector MSME & Startup Finance,Cross-sector Innovation & Entrepreneurship,0.970,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,broad finance evidence: credit guarantee; preserved existing controlled sector,false,2026-07-10T15:35:27+00:00,3.4.0.6b
b1_90e24e7755c18e3ca035,View Challenge.Aspx,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,APPLICATION_CALL,APPLICATION_CALL,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Application Call,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,APPLICATION_CALLS,NEEDS_REVIEW,https://champions.gov.in/MyMsme/grievance/View_Challenge.aspx,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://champions.gov.in/MyMsme/grievance/View_Challenge.aspx"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:35:28+00:00,3.4.0.6b
b1_00566b846b725d74843b,Register Challenge.Aspx,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,APPLICATION_CALL,APPLICATION_CALL,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Application Call,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,APPLICATION_CALLS,NEEDS_REVIEW,https://champions.gov.in/MyMsme/grievance/Register_Challenge.aspx,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://champions.gov.in/MyMsme/grievance/Register_Challenge.aspx"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.730,EVIDENCE_RULES_WITH_OFFICIAL_FETCH,preserved existing controlled sector,false,2026-07-10T15:35:29+00:00,3.4.0.6b
b1_fe9f861d90c8511c141b,Certificate In Lieu Para 26(6) Of The Epf Scheme.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.nsic.co.in/documents/pdfs/EPF/Certificate_in_lieu_Para_26(6)_of_the_EPF_Scheme.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.nsic.co.in/documents/pdfs/EPF/Certificate_in_lieu_Para_26(6)_of_the_EPF_Scheme.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.680,EVIDENCE_RULES,preserved existing controlled sector,true,2026-07-10T15:35:30+00:00,3.4.0.6b
b1_d4428310bd2fdaa69c90,Taiwan Startup Supporting Programs 14022024.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Startups; MSMEs; Entrepreneurs,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://nsic.co.in/documents/pdfs/IC/Taiwan_Startup_supporting_programs_14022024.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://nsic.co.in/documents/pdfs/IC/Taiwan_Startup_supporting_programs_14022024.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.680,EVIDENCE_RULES,preserved existing controlled sector,true,2026-07-10T15:35:32+00:00,3.4.0.6b
b1_db59689b15ec4ceaf2fd,Moratorium Scheme With Annexurea.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://nsic.co.in/documents/pdfs/Moratorium_Scheme_with_AnnexureA.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://nsic.co.in/documents/pdfs/Moratorium_Scheme_with_AnnexureA.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.680,EVIDENCE_RULES,preserved existing controlled sector,true,2026-07-10T15:35:33+00:00,3.4.0.6b
b1_7350dc02e1d8de3ac249,Nsic Letter Related To Sri Fund 24.09.2020.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,FUND,FUND,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector MSME & Startup Finance,Fund,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://nsic.co.in/documents/pdfs/NSIC_letter_related_to_SRI_Fund_24.09.2020.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://nsic.co.in/documents/pdfs/NSIC_letter_related_to_SRI_Fund_24.09.2020.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector MSME & Startup Finance,,0.680,EVIDENCE_RULES,preserved existing controlled sector,true,2026-07-10T15:35:35+00:00,3.4.0.6b
b1_791ed1099af28b7d552e,Nabl Accreditation Certificate Scope 17062025.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,CREDIT_SUPPORT,CREDIT_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector MSME & Startup Finance,Credit Support,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.nsic.co.in/documents/pdfs/NTSC/NABL_Accreditation_Certificate _Scope_17062025.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.nsic.co.in/documents/pdfs/NTSC/NABL_Accreditation_Certificate _Scope_17062025.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector MSME & Startup Finance,,0.970,EVIDENCE_RULES,broad finance evidence: credit support; preserved existing controlled sector,false,2026-07-10T15:35:37+00:00,3.4.0.6b
b1_591b7f5ab42465a146be,Entrepreneurship Development Programme 04072024.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,SCHEME_OR_PROGRAMME,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Scheme Or Programme,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.nsic.co.in/documents/pdfs/ntsc/Entrepreneurship_Development_Programme_04072024.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.nsic.co.in/documents/pdfs/ntsc/Entrepreneurship_Development_Programme_04072024.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.970,EVIDENCE_RULES,broad innovation evidence: entrepreneurship; preserved existing controlled sector,false,2026-07-10T15:35:41+00:00,3.4.0.6b
b1_5c500549529729e45aba,Nsic Incubator Training Calendar 2005 26 260925.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,INCUBATION_SUPPORT,INCUBATION_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,No explicit current application status found on official source.,Cross-sector Innovation & Entrepreneurship,Incubation Support,Not specified on the verified official source,Not specified on the verified official source,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,NEEDS_REVIEW,https://www.nsic.co.in/documents/pdfs/ntsc/NSIC_Incubator_Training_Calendar_2005_26_260925.pdf,Not specified on the verified official source,,Not specified on the verified official source,Not specified on the verified official source,,,INR,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,Not specified on the verified official source,2026-07-10,"{""official_page_url"": ""https://www.nsic.co.in/documents/pdfs/ntsc/NSIC_Incubator_Training_Calendar_2005_26_260925.pdf"", ""status"": ""No explicit current application status found on official source.""}",Cross-sector Innovation & Entrepreneurship,,0.970,EVIDENCE_RULES,"broad innovation evidence: incubation, incubator; preserved existing controlled sector",false,2026-07-10T15:35:42+00:00,3.4.0.6b
